Title,Status,# Rooms,Area,# Car Spots,Condominium Fee,City,Neighborhood,Price,Description,URL
1432,House_AD,For sale,3,105m²,2,R$ 790,Jaboatão dos Guararapes,Candeias,R$ 550.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-105-metros-quadrados-com-3-quartos-1015365594
1433,House_AD,For sale,3,105m²,2,R$ 790,Jaboatão dos Guararapes,Candeias,R$ 550.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-105-metros-quadrados-com-3-quartos-1015365125
1434,House_AD,For sale,3,70m²,2,R$ 0,Recife,Boa Vista,R$ 525.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/imoveis/excelente-apartamento-para-venda-tem-70-metros-quadrados-com-3-quartos-em-boa-vista-reci-1010243819
1435,House_AD,For sale,3,72m²,,R$ 575,Recife,Iputinga,R$ 400.000.,"House in Iputinga, Recife",https://pe.olx.com.br/grande-recife/imoveis/baixou-vendo-lindo-apto-com-72-metros-quadrados-com-3-quartos-em-iputinga-recife-p-933324220
1436,House_AD,For rent,3,100m²,2,R$ 0,Recife,Madalena,R$ 4.300.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-com-100-metros-quadrados-com-3-quartos-em-madalena-recife-pe-1015364566
1437,House_AD,For sale,4,350m²,4,R$ 700,Camaragibe,Aldeia dos Camarás,R$ 1.099.000.,"House in Aldeia dos Camarás, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/casa-em-aldeia-4-suites-350m-em-condominio-1015364510
1438,House_AD,For sale,3,0m²,,,Jaboatão dos Guararapes,Piedade,R$ 190.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/casa-em-piedade-1015364507
1439,House_AD,For sale,3,62m²,2,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 400.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/oportunidade-unica-edf-castelo-de-romanelli-992522767
1440,House_AD,For sale,4,240m²,,R$ 1.298,Recife,Boa Viagem,R$ 959.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-4-quartos-224m-em-setubal-992733057
1441,House_AD,For sale,4,204m²,3,R$ 0,Recife,Jaqueira,R$ 1.800.000.,"House in Jaqueira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-204-metros-quadrados-com-4-quartos-em-jaqueira-recife-pe-956231514
1442,House_AD,,,143m²,,R$ 0,Recife,Ipsep,R$ 4.500.,"House in Ipsep, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-no-ipsep-931869630
1443,House_AD,For sale,4,157m²,3,R$ 1.600,Recife,Boa Viagem,R$ 1.300.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-157-metros-quadrados-com-4-quartos-em-boa-viagem-recife-988161686
1444,House_AD,For sale,3,97m²,2,R$ 0,Cabo de Santo Agostinho,Paiva,R$ 780.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/condominio-exclusivo-na-reserva-do-paiva-parque-do-paiva-929226587
1445,House_AD,For sale,4,350m²,4,R$ 800,Camaragibe,Aldeia dos Camarás,R$ 949.900.,"House in Aldeia dos Camarás, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/casa-em-cond-fechado-aldeia-4-suites-350m-1015359950
1446,House_AD,For rent,5,345m²,5,,Jaboatão dos Guararapes,Piedade,R$ 8.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/casa-para-aluguel-possui-345-metros-quadrados-com-15-quartos-984464691
1447,House_AD,For sale,5,450m²,3,R$ 1,Jaboatão dos Guararapes,Candeias,R$ 738.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/casa-otima-localizacao-em-candeias-com-5-quartos-999100713
1448,House_AD,For sale,2,51m²,2,R$ 0,Recife,Torre,R$ 391.000.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-51-metros-quadrados-com-2-quartos-em-torre-recife-pe-980083952
1449,House_AD,For sale,2,58m²,,R$ 495,Recife,Encruzilhada,R$ 494.000.,"House in Encruzilhada, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamentos-com-2-quartos-na-encruzilhada-edf-sainte-marie-906944207
1450,House_AD,For sale,3,160m²,2,R$ 1.100,Recife,Boa Viagem,R$ 850.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-160-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-996514409
1451,House_AD,,,0m²,,R$ 2.950,Paulista,Janga,R$ 56.000.,"House in Janga, Paulista",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-com-3350-proximo-de-recife-974678444
1452,House_AD,For sale,2,49m²,,R$ 0,Recife,Casa Amarela,R$ 360.000.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-lancamento-investir-alugar-2-quartos-construcao-lazer-completo-nascente-novo-928759062
1453,House_AD,For sale,4,136m²,2,R$ 1.050,Recife,Boa Viagem,R$ 1.250.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-136-m2-4-quartos-sendo-2-suites-2-vagas-lazer-completo-960272366
1454,House_AD,,,832m²,,,Recife,Brejo da Guabiraba,R$ 100.000.,"House in Brejo da Guabiraba, Recife",https://pe.olx.com.br/grande-recife/terrenos/terreno-para-vender-na-guabira-estrada-nova-de-aldeia-km-8-1015359051
1455,House_AD,For sale,3,66m²,,R$ 400,Jaboatão dos Guararapes,Candeias,R$ 400.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-66-metros-quadrados-com-3-quartos-sendo-uma-suite-969253304
1456,House_AD,For sale,3,136m²,2,R$ 900,Recife,Espinheiro,R$ 949.900.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-136-metros-quadrados-com-3-quartos-em-espinheiro-recife-pe-996320000
1457,House_AD,For sale,4,240m²,3,R$ 1.500,Recife,Boa Viagem,R$ 1.700.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/cobertura-mobiliada-e-decorada-240-metros-quadrados-com-4-quartos-em-boa-viagem-recife-999805326
1458,House_AD,,,20m²,,R$ 0,Olinda,Peixinhos,R$ 35.000.,"House in Peixinhos, Olinda",https://pe.olx.com.br/grande-recife/comercio-e-industria/repasse-de-loja-em-peixinhos-na-presidente-kennedy-1015358532
1459,House_AD,For sale,2,44m²,,R$ 400,Recife,Boa Viagem,R$ 359.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/belissimo-apartamento-finamente-mobiliado-e-reformado-com-uma-excelente-vista-e-uma-otima-959129786
1460,House_AD,For sale,4,186m²,2,R$ 1.150,Recife,Casa Amarela,R$ 900.000.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/ma-apto-04-quartos-186m-oportunidade-em-casa-amarela-1011950471
1461,House_AD,,,960m²,,R$ 0,Jaboatão dos Guararapes,Prazeres,R$ 6.000.,"House in Prazeres, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-em-prazeres-986121967
1462,House_AD,,,950m²,,R$ 0,Recife,Ipsep,R$ 11.000.,"House in Ipsep, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-no-ipsep-986121817
1463,House_AD,For sale,2,79m²,,R$ 437,Recife,Boa Viagem,R$ 250.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/imperdivel--vendo-apartamento-pertinho-da-praia-de-boa-viagem-com-excelente-localizacao-994971842
1464,House_AD,For sale,3,92m²,3,R$ 600,Recife,Boa Viagem,R$ 1.200.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/edf-antonio-e-julia-lucena-apto-3-quartos-vista-para-o-mar-boa-viagem-988427485
1465,House_AD,For sale,4,181m²,3,R$ 0,Cabo de Santo Agostinho,Paiva,R$ 1.452.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/varanda-do-parque-4-suites-na-reserva-do-paiva-941817909
1466,House_AD,,,58m²,,R$ 498,Recife,Santo Antônio,R$ 1.192.,"House in Santo Antônio, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/recife-sala-comercial-sao-jose-1015357579
1467,House_AD,,,2200m²,,R$ 0,Jaboatão dos Guararapes,Guararapes,R$ 33.000.,"House in Guararapes, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/comercio-e-industria/alugue-galpao-em-condominio-com-2-200-m-em-prazeres-possui-doca-e-patio-980368875
1468,House_AD,,,1200m²,,R$ 0,Recife,Jordão,R$ 2.500.000.,"House in Jordão, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-proximo-ao-aeroporto-1010093394
1469,House_AD,For sale,2,0m²,,,Paulista,Pau Amarelo,R$ 219.000.,"House in Pau Amarelo, Paulista",https://pe.olx.com.br/grande-recife/imoveis/triplex-2-quartos-com-suite-e-closet-em-pau-amarelo-1006692754
1470,House_AD,For sale,2,50m²,,R$ 720,Recife,Aflitos,R$ 320.000.,"House in Aflitos, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-de-50-m-no-bairro-dos-aflitos-1012513259
1471,House_AD,For sale,3,81m²,2,R$ 481,Recife,Boa Viagem,R$ 750.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-81-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-959346520
1472,House_AD,For sale,,41m²,,,Olinda,Casa Caiada,R$ 350.000.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/imoveis/apartamento-mobiliado-a-beira-mar-em-olinda-locacao-anual-ao-lado-do-hospital-esperanc-941629429
1473,House_AD,For sale,2,52m²,,R$ 415,Recife,Boa Viagem,R$ 300.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-52-m-por-r-300-000-00-boa-viagem-recife-pe-897484348
1474,House_AD,For sale,3,150m²,,R$ 0,Gravatá,Santana,R$ 350.000.,"House in Santana, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-com-3-dormitorios-150-m-venda-ou-aluguel-gravata-gravata-pe-991532424
1475,House_AD,For rent,,26m²,,R$ 0,Recife,Cordeiro,R$ 550.,"House in Cordeiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/kitnet-conjunto-de-casas-ambiente-familiar-1012227305
1476,House_AD,For sale,,36m²,,R$ 360,Recife,Graças,R$ 340.000.,"House in Graças, Recife",https://pe.olx.com.br/grande-recife/imoveis/flat-finamente-decorado-nas-gracas-recife-pe-987416793
1477,House_AD,For sale,3,86m²,2,R$ 0,Recife,Boa Viagem,R$ 916.835.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-quartos-a-venda-86-m-por-r-640-170-boa-viagem-recife-pe-978289069
1478,House_AD,For sale,4,360m²,3,R$ 0,Recife,Boa Viagem,R$ 3.600.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/beira-mar-exclusivo-4-suites-1-apto-por-andar-melhor-trecho-qualidade-de-vida-surpree-994547145
1479,House_AD,For sale,3,75m²,,R$ 550,Recife,Madalena,R$ 420.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-75-metros-quadrados-com-3-quartos-em-madalena-recife-pe-1001827222
1480,House_AD,For sale,3,89m²,2,R$ 800,Recife,Madalena,R$ 640.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-89-metros-quadrados-com-3-quartos-em-madalena-recife-pe-1001821820
1481,House_AD,For sale,2,70m²,2,R$ 2.800,Gravatá,Alpes Suiços,R$ 600.000.,"House in Alpes Suiços, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/hotel-portal-de-gravata-flat-com-2-quartos-a-venda-70m-por-r-600-mil-novo-gravata-978289068
1482,House_AD,For sale,2,454m²,,R$ 0,Recife,Torre,R$ 350.000.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-na-madalena-1009841344
1483,House_AD,For sale,3,104m²,,R$ 750,Recife,Boa Viagem,R$ 350.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-104-m-por-r-350-000-00-boa-viagem-recife-pe-1010117216
1484,House_AD,,,330m²,,,Recife,Boa Viagem,R$ 6.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/predio-em-boa-viagem-para-lojas-e-escritorio-848147763
1485,House_AD,For sale,2,60m²,,R$ 140,Caruaru,Indianópolis,R$ 140.000.,"House in Indianópolis, Caruaru",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-60-m-por-r-140-000-00-indianopolis-caruaru-pe-929747571
1486,House_AD,For rent,3,100m²,2,R$ 0,Recife,Madalena,R$ 4.300.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-tem-100-metros-quadrados-com-3-quartos-em-madalena-recife-pe-1015353050
1487,House_AD,For sale,2,43m²,,R$ 30,Recife,Várzea,R$ 158.700.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/wconquista-varzea-986312952
1488,House_AD,For sale,3,116m²,2,R$ 700,Olinda,Casa Caiada,R$ 630.000.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-116-m-por-r-630-000-00-casa-caiada-olinda-pe-929752388
1489,House_AD,For sale,,39m²,,R$ 390,Jaboatão dos Guararapes,Candeias,R$ 280.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apto-a-venda-em-candeias-1-qto-sala-p-2-ambientes-area-de-lazer-completa-exc-localiza-1015352784
1490,House_AD,For sale,4,300m²,4,R$ 0,Caruaru,Nova Caruaru,R$ 2.000.000.,"House in Nova Caruaru, Caruaru",https://pe.olx.com.br/grande-recife/imoveis/casa-de-altissimo-padrao-a-venda-no-condominio-alphaville-1004108074
1491,House_AD,For sale,2,49m²,,R$ 0,Recife,Madalena,R$ 264.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-49-metros-quadrados-com-2-quartos-em-madalena-recife-pe-930766594
1492,House_AD,For sale,3,110m²,,R$ 500,Recife,Santo Amaro,R$ 360.000.,"House in Santo Amaro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-110-m-por-r-360-000-00-santo-amaro-recife-pe-987657167
1493,House_AD,For sale,3,65m²,,R$ 640,Recife,Boa Viagem,R$ 300.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-65-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-954383020
1494,House_AD,For sale,4,180m²,2,R$ 1.700,Recife,Espinheiro,R$ 600.000.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-no-coracao-do-espinheiro-998055503
1495,House_AD,For sale,,,,R$ 2,Ipojuca,Porto de Galinhas,R$ 289.900.,"House in Porto de Galinhas, Ipojuca",https://pe.olx.com.br/grande-recife/imoveis/wr-flat-com-piscina-privativa-em-porto-de-galinhas-apartamento-com-entrada-facilitada-1015352171
1496,House_AD,For sale,2,109m²,2,R$ 0,Paulista,Nossa Senhora da Conceição,R$ 220.000.,"House in Nossa Senhora da Conceição, Paulista",https://pe.olx.com.br/grande-recife/imoveis/triplex-perto-da-praia-em-pau-amarelo-1007452900
1497,House_AD,For sale,3,100m²,2,R$ 780,Recife,Boa Viagem,R$ 699.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/lindo-apartamento-em-boa-viagem-983112900
1498,House_AD,For sale,2,50m²,,R$ 0,Paulista,Janga,R$ 200.000.,"House in Janga, Paulista",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-50-metros-quadrados-com-2-quartos-em-janga-paulista-pe-997192730
1499,House_AD,For sale,2,46m²,,R$ 400,Recife,Imbiribeira,R$ 240.000.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-a-venda-46-m-por-r-240-000-00-imbiribeira-recife-pe-955821317
1500,House_AD,,,275m²,,R$ 0,Gravatá,Gravatá Centro,R$ 85.000.,"House in Gravatá Centro, Gravatá",https://pe.olx.com.br/grande-recife/terrenos/lote-em-gravata-pe-ref-gm-0273-995869068
1501,House_AD,,,0m²,,,Gravatá,Gravatá Centro,R$ 1.500.000.,"House in Gravatá Centro, Gravatá",https://pe.olx.com.br/grande-recife/comercio-e-industria/restaurante-e-pizzaria-com-todos-equipamentos-casa-area-de-lazer-gravata-pe-993988848
1502,House_AD,For sale,4,246m²,2,R$ 400,Gravatá,Gravatá Centro,R$ 590.000.,"House in Gravatá Centro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-em-condominio-993989162
1503,House_AD,For sale,2,70m²,,R$ 700,Recife,Boa Viagem,R$ 335.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-70-m-por-r-335-000-00-boa-viagem-recife-pe-997896296
1504,House_AD,For rent,3,10m²,2,R$ 0,Recife,Santana,R$ 4.000.,"House in Santana, Recife",https://pe.olx.com.br/grande-recife/imoveis/edf-arraial-de-casa-forte-978814608
1505,House_AD,,,136m²,,R$ 1.499,Recife,Boa Viagem,R$ 6.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-136-m-por-r-6-000-mes-boa-viagem-recife-pe-980025896
1506,House_AD,For sale,3,145m²,,R$ 1.026,Recife,Espinheiro,R$ 650.000.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-145-m-por-r-650-000-00-espinheiro-recife-pe-980025849
1507,House_AD,For sale,3,80m²,,R$ 0,Jaboatão dos Guararapes,Candeias,R$ 390.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-80-metros-quadrados-com-3-quartos-947210482
1508,House_AD,For sale,4,181m²,2,R$ 1.200,Recife,Graças,R$ 800.000.,"House in Graças, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-vender-com-4-quartos-2-garagens-no-bairro-dos-aflitos-1007871004
1509,House_AD,For sale,,30m²,,R$ 0,Jaboatão dos Guararapes,Candeias,R$ 180.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/studio-ibiza-em-candeias-mobiliado-melhor-localizacao-excelente-investimento-1005406592
1510,House_AD,For sale,,28m²,,R$ 420,Recife,Boa Viagem,R$ 160.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-de-um-quarto-32metros-mobiliado-a-venda-em-boa-viagem-949055054
1511,House_AD,For sale,3,120m²,,R$ 0,Jaboatão dos Guararapes,Guararapes,R$ 180.000.,"House in Guararapes, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/esta-excelente-casa-em-prazeres-1015350327
1512,House_AD,For sale,3,120m²,2,R$ 0,Jaboatão dos Guararapes,Centro,R$ 850.000.,"House in Centro, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-1015350331
1513,House_AD,For sale,,26m²,,R$ 20,Recife,Rosarinho,R$ 199.000.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/wr-vendo-flat-no-rosarinho-26-metros-rua-salvador-de-sa-varanda-gourmet-joana-melo-1015350280
1514,House_AD,For sale,2,90m²,,R$ 200,Jaboatão dos Guararapes,Candeias,R$ 130.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-1015350274
1515,House_AD,For sale,3,120m²,,R$ 800,Jaboatão dos Guararapes,Piedade,R$ 280.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-1015350123
1516,House_AD,For sale,3,138m²,,R$ 1.440,Recife,Boa Viagem,R$ 680.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-138-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-957658421
1517,House_AD,,,678m²,,R$ 0,Cabo de Santo Agostinho,Paiva,R$ 659.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/terrenos/venha-construir-sua-moradia-definitiva-na-reserva-do-paiva-lotes-em-condominio-fechado-945568615
1518,House_AD,For rent,3,88m²,2,R$ 0,Recife,Madalena,R$ 3.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-3-quartos-na-beira-rio-madalena-recife-pe-1015350012
1519,House_AD,For sale,2,71m²,,R$ 500,Jaboatão dos Guararapes,Piedade,R$ 220.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamentoa-venda-com-dois-02-quartos-em-piedade-jaboatao-pe-edf-dalia-1005833381
1520,House_AD,For sale,5,229m²,2,R$ 1.469,Recife,Boa Viagem,R$ 1.200.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/bim-vende-em-boa-viagem-cobertura-duplex-228m-06-quartos-01-suite-com-vista-para-o-981546669
1521,House_AD,For sale,3,100m²,,R$ 750,Recife,Boa Viagem,R$ 380.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-1015349953
1522,House_AD,For sale,3,,,,Recife,Cordeiro,R$ 430.000.,"House in Cordeiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/me-tamarineira-imperdivel-nascente-area-3gts-1vaga-gr-1015349895
1523,House_AD,For sale,3,,,,Recife,Cordeiro,R$ 430.000.,"House in Cordeiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/me-tamarineira-imperdivel-nascente-area-3gts-1vaga-gr-1015349895
1524,House_AD,For sale,,48m²,,R$ 780,Recife,Boa Viagem,R$ 210.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/flat-park-way-1015349671
1525,House_AD,For rent,2,45m²,,R$ 1,Jaboatão dos Guararapes,Curado,R$ 980.,"House in Curado, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-alugar-02-quartos-45m-area-lazer-completa-curado-ii-jaboatao-dos-gua-1008472142
1526,House_AD,For sale,2,45m²,,R$ 0,Jaboatão dos Guararapes,Curado,R$ 157.000.,"House in Curado, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-ventilado-para-venda-02-quartos-45m-no-curado-ii-jaboatao-dos-guararapes-pe-1008864701
1527,House_AD,For sale,2,56m²,,R$ 50,Jaboatão dos Guararapes,Piedade,R$ 145.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/casa-padrao-1011746887
1528,House_AD,For sale,2,53m²,,R$ 0,Recife,Várzea,R$ 380.900.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-1011746801
1529,House_AD,For sale,2,59m²,,R$ 0,Paulista,Janga,R$ 125.000.,"House in Janga, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa-com-2-dormitorios-a-venda-59-m-por-r-125-000-00-janga-paulista-pe-967282221
1530,House_AD,For sale,2,52m²,5,R$ 0,Olinda,Jardim Atlântico,R$ 234.900.,"House in Jardim Atlântico, Olinda",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-52-m-por-r-234-900-00-jardim-atlantico-olinda-1012185795
1531,House_AD,,,,,R$ 0,Recife,Recife,R$ 150.,"House in Recife, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sublocacao-dr-sala-para-psicologia-nutricao-fonoaudiologia-etc-1015349573
1532,House_AD,For sale,,42m²,,,Recife,Brejo de Beberibe,R$ 126.000.,"House in Brejo de Beberibe, Recife",https://pe.olx.com.br/grande-recife/imoveis/wr-em-casa-amarela-apartamento-de-1-2-quartos-da-tenda-1015349431
1533,House_AD,,,999m²,,R$ 0,Cabo de Santo Agostinho,Ponte dos Carvalhos,R$ 600.000.,"House in Ponte dos Carvalhos, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/comercio-e-industria/chacara-para-venda-com-10000-m2-com-6-aptos-com-suite-2-casas-plantacao-de-acai-mura-987342107
1534,House_AD,,,300m²,,R$ 0,Recife,Imbiribeira,R$ 5.500.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-na-imbiribeira-1010932937
1535,House_AD,,,149m²,,,Recife,Boa Viagem,R$ 9.685.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-comercial-para-locacao-em-boa-viagem-929760338
1536,House_AD,,,200m²,,,Recife,Imbiribeira,R$ 5.000.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-na-imbiribeira-929726638
1537,House_AD,For sale,2,,,,Olinda,Alto da Conquista,R$ 140.000.,"House in Alto da Conquista, Olinda",https://pe.olx.com.br/grande-recife/imoveis/vendo-02-casas-01-preco-aguas-compridas-olinda-1004440470
1538,House_AD,For sale,2,48m²,,,Recife,Boa Vista,R$ 369.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-48-m-por-r-369-000-00-boa-vista-recife-pe-967478987
1539,House_AD,For sale,3,98m²,2,R$ 0,Recife,Boa Viagem,R$ 845.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-tem-98-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-953176805
1540,House_AD,For sale,4,107m²,3,R$ 800,Recife,Tamarineira,R$ 750.000.,"House in Tamarineira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apt-a-venda-na-tamarineira-com-4-qts-3-suites-3-vagas-por-r-750-mil-929749056
1541,House_AD,For sale,,20m²,,R$ 20,Ipojuca,Porto de Galinhas,R$ 160.000.,"House in Porto de Galinhas, Ipojuca",https://pe.olx.com.br/grande-recife/imoveis/wr-aproveite-o-lancamento-em-porto-de-galinhas-com-entrada-facilitada-1015348783
1542,House_AD,,,729m²,,R$ 0,Recife,Pina,R$ 28.000.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-comercial-1015348712
1543,House_AD,For sale,2,91m²,,,Jaboatão dos Guararapes,Piedade,R$ 320.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/gf-edf-uniao-dos-mares-2-quartos-com-suite-janelao-com-vista-para-o-mar-91-metros-1015348635
